timestamp,rtype,publisher_id,instrument_id,open,high,low,price,volume,symbol
2023-11-10 14:33:00+00:00,33,95,38,184.03,184.46,183.89,184.38,39153,AAPL
2023-11-10 14:34:00+00:00,33,95,38,184.38,184.4,184.09,184.22,17250,AAPL
2023-11-10 14:35:00+00:00,33,95,38,184.19,184.27,184.08,184.21,14113,AAPL
2023-11-10 14:36:00+00:00,33,95,38,184.25,184.315,184.18,184.315,9067,AAPL
2023-11-10 14:37:00+00:00,33,95,38,184.305,184.36,184.09,184.35,26892,AAPL
2023-11-10 14:38:00+00:00,33,95,38,184.34,184.42,184.29,184.35,17476,AAPL
2023-11-10 14:39:00+00:00,33,95,38,184.33,184.55,184.3,184.48,33610,AAPL
2023-11-10 14:40:00+00:00,33,95,38,184.49,184.5,184.32,184.48,21298,AAPL
2023-11-10 14:41:00+00:00,33,95,38,184.47,184.58,184.46,184.51,27888,AAPL
2023-11-10 14:42:00+00:00,33,95,38,184.505,184.59,184.42,184.57,24427,AAPL
2023-11-10 14:43:00+00:00,33,95,38,184.56,184.6,184.465,184.555,22639,AAPL
2023-11-10 14:44:00+00:00,33,95,38,184.545,184.75,184.53,184.75,26325,AAPL
2023-11-10 14:45:00+00:00,33,95,38,184.735,184.79,184.58,184.58,19401,AAPL
2023-11-10 14:46:00+00:00,33,95,38,184.585,184.66,184.46,184.645,16200,AAPL
2023-11-10 14:47:00+00:00,33,95,38,184.62,184.735,184.51,184.585,14373,AAPL
2023-11-10 14:48:00+00:00,33,95,38,184.56,184.585,184.39,184.43,16417,AAPL
2023-11-10 14:49:00+00:00,33,95,38,184.44,184.62,184.44,184.565,27616,AAPL
2023-11-10 14:50:00+00:00,33,95,38,184.57,184.6,184.49,184.57,11630,AAPL
2023-11-10 14:51:00+00:00,33,95,38,184.59,184.69,184.55,184.6,27601,AAPL
2023-11-10 14:52:00+00:00,33,95,38,184.625,184.65,184.39,184.43,13305,AAPL
2023-11-10 14:53:00+00:00,33,95,38,184.41,184.47,184.3,184.33,20239,AAPL
2023-11-10 14:54:00+00:00,33,95,38,184.31,184.39,184.3,184.31,14010,AAPL
2023-11-10 14:55:00+00:00,33,95,38,184.31,184.34,184.28,184.32,19203,AAPL
2023-11-10 14:56:00+00:00,33,95,38,184.315,184.32,184.13,184.28,51907,AAPL
2023-11-10 14:57:00+00:00,33,95,38,184.28,184.31,184.21,184.285,19927,AAPL
2023-11-10 14:58:00+00:00,33,95,38,184.29,184.31,184.2,184.225,14484,AAPL
2023-11-10 14:59:00+00:00,33,95,38,184.22,184.22,184.13,184.18,11375,AAPL
2023-11-10 15:00:00+00:00,33,95,38,184.17,184.39,184.0,184.315,41371,AAPL
2023-11-10 15:01:00+00:00,33,95,38,184.32,184.33,184.17,184.23,7748,AAPL
2023-11-10 15:02:00+00:00,33,95,38,184.235,184.26,183.82,183.86,18798,AAPL
2023-11-10 15:03:00+00:00,33,95,38,183.86,183.97,183.81,183.84,10206,AAPL
2023-11-10 15:04:00+00:00,33,95,38,183.82,183.85,183.58,183.72,54528,AAPL
2023-11-10 15:05:00+00:00,33,95,38,183.72,183.85,183.66,183.66,9915,AAPL
2023-11-10 15:06:00+00:00,33,95,38,183.66,183.93,183.53,183.91,18104,AAPL
2023-11-10 15:07:00+00:00,33,95,38,183.9,184.025,183.86,183.985,15515,AAPL
2023-11-10 15:08:00+00:00,33,95,38,183.99,184.075,183.97,184.01,17195,AAPL
2023-11-10 15:09:00+00:00,33,95,38,184.02,184.02,183.93,183.985,12849,AAPL
2023-11-10 15:10:00+00:00,33,95,38,183.98,184.06,183.89,184.01,27457,AAPL
2023-11-10 15:11:00+00:00,33,95,38,184.01,184.01,183.91,183.95,7192,AAPL
2023-11-10 15:12:00+00:00,33,95,38,183.94,184.105,183.94,184.09,13017,AAPL
2023-11-10 15:13:00+00:00,33,95,38,184.07,184.18,184.0,184.13,12914,AAPL
2023-11-10 15:14:00+00:00,33,95,38,184.1,184.1,184.04,184.06,7229,AAPL
2023-11-10 15:15:00+00:00,33,95,38,184.07,184.16,184.04,184.07,10439,AAPL
2023-11-10 15:16:00+00:00,33,95,38,184.05,184.17,184.05,184.07,13811,AAPL
2023-11-10 15:17:00+00:00,33,95,38,184.06,184.225,184.06,184.22,15096,AAPL
2023-11-10 15:18:00+00:00,33,95,38,184.21,184.35,184.21,184.24,12589,AAPL
2023-11-10 15:19:00+00:00,33,95,38,184.24,184.47,184.21,184.46,16752,AAPL
2023-11-10 15:20:00+00:00,33,95,38,184.46,184.46,184.12,184.12,13793,AAPL
2023-11-10 15:21:00+00:00,33,95,38,184.12,184.18,184.05,184.12,23253,AAPL
2023-11-10 15:22:00+00:00,33,95,38,184.12,184.39,184.12,184.385,24305,AAPL
2023-11-10 15:23:00+00:00,33,95,38,184.4,184.49,184.4,184.455,18392,AAPL
2023-11-10 15:24:00+00:00,33,95,38,184.455,184.46,184.22,184.22,6310,AAPL
2023-11-10 15:25:00+00:00,33,95,38,184.22,184.26,184.02,184.05,14466,AAPL
2023-11-10 15:26:00+00:00,33,95,38,184.06,184.125,183.97,184.02,6502,AAPL
2023-11-10 15:27:00+00:00,33,95,38,184.02,184.02,183.87,183.94,17677,AAPL
2023-11-10 15:28:00+00:00,33,95,38,183.95,183.99,183.825,183.86,11683,AAPL
2023-11-10 15:29:00+00:00,33,95,38,183.83,183.83,183.7,183.78,12027,AAPL
2023-11-10 15:30:00+00:00,33,95,38,183.8,183.91,183.78,183.9,10042,AAPL
2023-11-10 15:31:00+00:00,33,95,38,183.88,183.955,183.83,183.92,7631,AAPL
2023-11-10 15:32:00+00:00,33,95,38,183.92,183.92,183.79,183.82,8293,AAPL
2023-11-10 15:33:00+00:00,33,95,38,183.83,183.89,183.765,183.765,6389,AAPL
2023-11-10 15:34:00+00:00,33,95,38,183.77,183.845,183.69,183.7,7154,AAPL
2023-11-10 15:35:00+00:00,33,95,38,183.735,183.84,183.735,183.77,12060,AAPL
2023-11-10 15:36:00+00:00,33,95,38,183.78,183.79,183.65,183.68,7149,AAPL
2023-11-10 15:37:00+00:00,33,95,38,183.67,183.7,183.63,183.7,6899,AAPL
2023-11-10 15:38:00+00:00,33,95,38,183.705,183.91,183.7,183.91,14405,AAPL
2023-11-10 15:39:00+00:00,33,95,38,183.92,183.93,183.83,183.86,9822,AAPL
2023-11-10 15:40:00+00:00,33,95,38,183.86,183.91,183.78,183.78,5567,AAPL
2023-11-10 15:41:00+00:00,33,95,38,183.8,183.925,183.79,183.925,6152,AAPL
2023-11-10 15:42:00+00:00,33,95,38,183.95,184.02,183.91,183.99,10437,AAPL
2023-11-10 15:43:00+00:00,33,95,38,183.98,183.98,183.84,183.94,8847,AAPL
2023-11-10 15:44:00+00:00,33,95,38,183.99,184.05,183.97,184.02,5542,AAPL
2023-11-10 15:45:00+00:00,33,95,38,184.03,184.06,183.97,184.055,10564,AAPL
2023-11-10 15:46:00+00:00,33,95,38,184.05,184.17,184.05,184.15,15356,AAPL
2023-11-10 15:47:00+00:00,33,95,38,184.15,184.23,184.08,184.22,14305,AAPL
2023-11-10 15:48:00+00:00,33,95,38,184.225,184.29,184.21,184.265,13144,AAPL
2023-11-10 15:49:00+00:00,33,95,38,184.25,184.25,183.99,184.04,7587,AAPL
2023-11-10 15:50:00+00:00,33,95,38,184.01,184.03,183.96,184.0,4452,AAPL
2023-11-10 15:51:00+00:00,33,95,38,183.99,184.17,183.93,184.16,10525,AAPL
2023-11-10 15:52:00+00:00,33,95,38,184.16,184.18,184.115,184.13,21401,AAPL
2023-11-10 15:53:00+00:00,33,95,38,184.14,184.27,184.14,184.25,6724,AAPL
2023-11-10 15:54:00+00:00,33,95,38,184.25,184.25,184.16,184.18,4591,AAPL
2023-11-10 15:55:00+00:00,33,95,38,184.2,184.245,184.17,184.215,8613,AAPL
2023-11-10 15:56:00+00:00,33,95,38,184.22,184.255,184.13,184.14,8905,AAPL
2023-11-10 15:57:00+00:00,33,95,38,184.14,184.23,184.14,184.19,6669,AAPL
2023-11-10 15:58:00+00:00,33,95,38,184.185,184.22,184.125,184.16,7130,AAPL
2023-11-10 15:59:00+00:00,33,95,38,184.18,184.32,184.16,184.32,10407,AAPL
2023-11-10 16:00:00+00:00,33,95,38,184.325,184.5,184.3,184.485,20008,AAPL
2023-11-10 16:01:00+00:00,33,95,38,184.45,184.48,184.42,184.48,9747,AAPL
2023-11-10 16:02:00+00:00,33,95,38,184.46,184.5,184.43,184.48,8298,AAPL
2023-11-10 16:03:00+00:00,33,95,38,184.48,184.65,184.475,184.61,23801,AAPL
2023-11-10 16:04:00+00:00,33,95,38,184.62,184.71,184.62,184.68,10391,AAPL
2023-11-10 16:05:00+00:00,33,95,38,184.69,184.82,184.685,184.78,37984,AAPL
2023-11-10 16:06:00+00:00,33,95,38,184.77,184.87,184.74,184.85,16725,AAPL
2023-11-10 16:07:00+00:00,33,95,38,184.86,184.86,184.78,184.83,9804,AAPL
2023-11-10 16:08:00+00:00,33,95,38,184.835,184.86,184.77,184.78,7057,AAPL
2023-11-10 16:09:00+00:00,33,95,38,184.79,184.83,184.78,184.78,4957,AAPL
2023-11-10 16:10:00+00:00,33,95,38,184.77,184.8,184.76,184.77,6117,AAPL
2023-11-10 16:11:00+00:00,33,95,38,184.77,184.83,184.7,184.83,8522,AAPL
2023-11-10 16:12:00+00:00,33,95,38,184.83,184.88,184.82,184.88,6904,AAPL
2023-11-10 16:13:00+00:00,33,95,38,184.87,184.93,184.87,184.92,19600,AAPL
2023-11-10 16:14:00+00:00,33,95,38,184.91,184.94,184.88,184.91,8702,AAPL
2023-11-10 16:15:00+00:00,33,95,38,184.91,184.94,184.85,184.885,8352,AAPL
2023-11-10 16:16:00+00:00,33,95,38,184.88,184.89,184.785,184.84,25642,AAPL
2023-11-10 16:17:00+00:00,33,95,38,184.83,184.88,184.83,184.83,4234,AAPL
2023-11-10 16:18:00+00:00,33,95,38,184.83,184.865,184.77,184.855,8995,AAPL
2023-11-10 16:19:00+00:00,33,95,38,184.855,184.92,184.855,184.89,5953,AAPL
2023-11-10 16:20:00+00:00,33,95,38,184.9,184.91,184.81,184.83,5841,AAPL
2023-11-10 16:21:00+00:00,33,95,38,184.82,184.85,184.78,184.845,7125,AAPL
2023-11-10 16:22:00+00:00,33,95,38,184.85,184.88,184.84,184.855,4358,AAPL
2023-11-10 16:23:00+00:00,33,95,38,184.855,184.855,184.79,184.8,8122,AAPL
2023-11-10 16:24:00+00:00,33,95,38,184.805,184.84,184.76,184.82,5472,AAPL
2023-11-10 16:25:00+00:00,33,95,38,184.82,184.84,184.8,184.84,7769,AAPL
2023-11-10 16:26:00+00:00,33,95,38,184.83,184.83,184.71,184.71,6552,AAPL
2023-11-10 16:27:00+00:00,33,95,38,184.73,184.74,184.68,184.68,7192,AAPL
2023-11-10 16:28:00+00:00,33,95,38,184.7,184.765,184.68,184.73,4880,AAPL
2023-11-10 16:29:00+00:00,33,95,38,184.72,184.75,184.72,184.75,3160,AAPL
2023-11-10 16:30:00+00:00,33,95,38,184.77,184.77,184.69,184.69,7394,AAPL
2023-11-10 16:31:00+00:00,33,95,38,184.69,184.74,184.645,184.74,7282,AAPL
2023-11-10 16:32:00+00:00,33,95,38,184.74,184.75,184.695,184.695,5949,AAPL
2023-11-10 16:33:00+00:00,33,95,38,184.69,184.7,184.65,184.67,5798,AAPL
2023-11-10 16:34:00+00:00,33,95,38,184.68,184.68,184.59,184.595,6262,AAPL
2023-11-10 16:35:00+00:00,33,95,38,184.59,184.66,184.58,184.63,10613,AAPL
2023-11-10 16:36:00+00:00,33,95,38,184.61,184.61,184.435,184.46,19408,AAPL
2023-11-10 16:37:00+00:00,33,95,38,184.48,184.54,184.445,184.49,17818,AAPL
2023-11-10 16:38:00+00:00,33,95,38,184.49,184.55,184.485,184.515,8209,AAPL
2023-11-10 16:39:00+00:00,33,95,38,184.515,184.58,184.515,184.56,3701,AAPL
2023-11-10 16:40:00+00:00,33,95,38,184.57,184.57,184.53,184.55,5533,AAPL
2023-11-10 16:41:00+00:00,33,95,38,184.53,184.62,184.53,184.6,10050,AAPL
2023-11-10 16:42:00+00:00,33,95,38,184.59,184.69,184.585,184.67,5557,AAPL
2023-11-10 16:43:00+00:00,33,95,38,184.66,184.71,184.65,184.68,6423,AAPL
2023-11-10 16:44:00+00:00,33,95,38,184.69,184.74,184.68,184.74,8454,AAPL
2023-11-10 16:45:00+00:00,33,95,38,184.75,184.76,184.635,184.635,7135,AAPL
2023-11-10 16:46:00+00:00,33,95,38,184.66,184.75,184.65,184.73,1841,AAPL
2023-11-10 16:47:00+00:00,33,95,38,184.73,184.73,184.63,184.66,3407,AAPL
2023-11-10 16:48:00+00:00,33,95,38,184.68,184.68,184.58,184.63,5004,AAPL
2023-11-10 16:49:00+00:00,33,95,38,184.62,184.65,184.46,184.49,11472,AAPL
2023-11-10 16:50:00+00:00,33,95,38,184.5,184.565,184.5,184.565,4616,AAPL
2023-11-10 16:51:00+00:00,33,95,38,184.58,184.62,184.56,184.58,6063,AAPL
2023-11-10 16:52:00+00:00,33,95,38,184.59,184.72,184.59,184.7,6244,AAPL
2023-11-10 16:53:00+00:00,33,95,38,184.69,184.7,184.64,184.66,3488,AAPL
2023-11-10 16:54:00+00:00,33,95,38,184.625,184.67,184.615,184.67,3625,AAPL
2023-11-10 16:55:00+00:00,33,95,38,184.67,184.72,184.62,184.665,6553,AAPL
2023-11-10 16:56:00+00:00,33,95,38,184.65,184.7,184.63,184.63,5642,AAPL
2023-11-10 16:57:00+00:00,33,95,38,184.65,184.71,184.64,184.7,6351,AAPL
2023-11-10 16:58:00+00:00,33,95,38,184.71,184.73,184.64,184.66,7817,AAPL
2023-11-10 16:59:00+00:00,33,95,38,184.65,184.74,184.64,184.73,6396,AAPL
2023-11-10 17:00:00+00:00,33,95,38,184.73,184.75,184.67,184.71,6283,AAPL
2023-11-10 17:01:00+00:00,33,95,38,184.705,184.81,184.7,184.79,17347,AAPL
2023-11-10 17:02:00+00:00,33,95,38,184.76,184.8,184.68,184.68,9287,AAPL
2023-11-10 17:03:00+00:00,33,95,38,184.68,184.8,184.68,184.8,5189,AAPL
2023-11-10 17:04:00+00:00,33,95,38,184.81,184.83,184.77,184.8,8302,AAPL
2023-11-10 17:05:00+00:00,33,95,38,184.81,184.9,184.79,184.86,10337,AAPL
2023-11-10 17:06:00+00:00,33,95,38,184.87,184.91,184.86,184.91,9671,AAPL
2023-11-10 17:07:00+00:00,33,95,38,184.91,184.93,184.91,184.91,4094,AAPL
2023-11-10 17:08:00+00:00,33,95,38,184.89,184.93,184.89,184.93,3444,AAPL
2023-11-10 17:09:00+00:00,33,95,38,184.93,184.94,184.91,184.91,9149,AAPL
2023-11-10 17:10:00+00:00,33,95,38,184.92,184.96,184.9,184.91,14415,AAPL
2023-11-10 17:11:00+00:00,33,95,38,184.91,184.92,184.86,184.88,3749,AAPL
2023-11-10 17:12:00+00:00,33,95,38,184.88,184.93,184.88,184.91,3515,AAPL
2023-11-10 17:13:00+00:00,33,95,38,184.92,184.93,184.88,184.91,10188,AAPL
2023-11-10 17:14:00+00:00,33,95,38,184.91,184.94,184.91,184.91,5431,AAPL
2023-11-10 17:15:00+00:00,33,95,38,184.9,184.95,184.87,184.95,8634,AAPL
2023-11-10 17:16:00+00:00,33,95,38,184.94,184.97,184.93,184.93,2419,AAPL
2023-11-10 17:17:00+00:00,33,95,38,184.93,184.93,184.83,184.83,8814,AAPL
2023-11-10 17:18:00+00:00,33,95,38,184.815,184.92,184.805,184.9,3552,AAPL
2023-11-10 17:19:00+00:00,33,95,38,184.9,184.92,184.89,184.9,4250,AAPL
2023-11-10 17:20:00+00:00,33,95,38,184.9,184.92,184.88,184.915,4806,AAPL
2023-11-10 17:21:00+00:00,33,95,38,184.91,184.95,184.875,184.885,5494,AAPL
2023-11-10 17:22:00+00:00,33,95,38,184.885,184.945,184.88,184.93,6541,AAPL
2023-11-10 17:23:00+00:00,33,95,38,184.935,184.97,184.935,184.95,4126,AAPL
2023-11-10 17:24:00+00:00,33,95,38,184.91,184.97,184.91,184.96,4278,AAPL
2023-11-10 17:25:00+00:00,33,95,38,184.97,184.99,184.95,184.97,9020,AAPL
2023-11-10 17:26:00+00:00,33,95,38,184.97,184.97,184.95,184.965,2380,AAPL
2023-11-10 17:27:00+00:00,33,95,38,184.97,184.97,184.96,184.97,6249,AAPL
2023-11-10 17:28:00+00:00,33,95,38,184.97,184.99,184.95,184.975,7993,AAPL
2023-11-10 17:29:00+00:00,33,95,38,184.965,184.99,184.91,184.94,4327,AAPL
2023-11-10 17:30:00+00:00,33,95,38,184.95,184.95,184.9,184.9,3381,AAPL
2023-11-10 17:31:00+00:00,33,95,38,184.89,184.97,184.89,184.96,12903,AAPL
2023-11-10 17:32:00+00:00,33,95,38,184.95,185.01,184.94,185.0,100397,AAPL
2023-11-10 17:33:00+00:00,33,95,38,185.0,185.13,185.0,185.1,29093,AAPL
2023-11-10 17:34:00+00:00,33,95,38,185.09,185.17,185.06,185.09,25814,AAPL
2023-11-10 17:35:00+00:00,33,95,38,185.09,185.26,185.09,185.24,22446,AAPL
2023-11-10 17:36:00+00:00,33,95,38,185.23,185.24,185.185,185.21,8203,AAPL
2023-11-10 17:37:00+00:00,33,95,38,185.21,185.26,185.15,185.23,19238,AAPL
2023-11-10 17:38:00+00:00,33,95,38,185.23,185.3,185.22,185.29,11372,AAPL
2023-11-10 17:39:00+00:00,33,95,38,185.29,185.305,185.255,185.3,16596,AAPL
2023-11-10 17:40:00+00:00,33,95,38,185.3,185.35,185.3,185.33,10981,AAPL
2023-11-10 17:41:00+00:00,33,95,38,185.345,185.35,185.3,185.315,10802,AAPL
2023-11-10 17:42:00+00:00,33,95,38,185.3,185.35,185.3,185.33,3340,AAPL
2023-11-10 17:43:00+00:00,33,95,38,185.33,185.37,185.29,185.33,18322,AAPL
2023-11-10 17:44:00+00:00,33,95,38,185.34,185.35,185.25,185.25,5209,AAPL
2023-11-10 17:45:00+00:00,33,95,38,185.24,185.29,185.24,185.28,9048,AAPL
2023-11-10 17:46:00+00:00,33,95,38,185.27,185.28,185.23,185.23,7671,AAPL
2023-11-10 17:47:00+00:00,33,95,38,185.23,185.245,185.19,185.19,7304,AAPL
2023-11-10 17:48:00+00:00,33,95,38,185.2,185.25,185.19,185.23,8245,AAPL
2023-11-10 17:49:00+00:00,33,95,38,185.24,185.26,185.21,185.26,5276,AAPL
2023-11-10 17:50:00+00:00,33,95,38,185.25,185.28,185.24,185.26,8054,AAPL
2023-11-10 17:51:00+00:00,33,95,38,185.26,185.26,185.22,185.225,6476,AAPL
2023-11-10 17:52:00+00:00,33,95,38,185.23,185.28,185.23,185.28,13248,AAPL
2023-11-10 17:53:00+00:00,33,95,38,185.28,185.355,185.275,185.34,14902,AAPL
2023-11-10 17:54:00+00:00,33,95,38,185.33,185.42,185.3,185.36,27736,AAPL
2023-11-10 17:55:00+00:00,33,95,38,185.36,185.43,185.36,185.37,9019,AAPL
2023-11-10 17:56:00+00:00,33,95,38,185.36,185.4,185.3,185.33,26254,AAPL
2023-11-10 17:57:00+00:00,33,95,38,185.31,185.34,185.305,185.325,7757,AAPL
2023-11-10 17:58:00+00:00,33,95,38,185.32,185.35,185.3,185.3,4751,AAPL
2023-11-10 17:59:00+00:00,33,95,38,185.31,185.33,185.28,185.28,6182,AAPL
2023-11-10 18:00:00+00:00,33,95,38,185.28,185.29,185.25,185.285,4482,AAPL
2023-11-10 18:01:00+00:00,33,95,38,185.3,185.35,185.3,185.34,4098,AAPL
2023-11-10 18:02:00+00:00,33,95,38,185.34,185.39,185.335,185.38,5074,AAPL
2023-11-10 18:03:00+00:00,33,95,38,185.38,185.39,185.28,185.28,6270,AAPL
2023-11-10 18:04:00+00:00,33,95,38,185.27,185.39,185.26,185.39,9294,AAPL
2023-11-10 18:05:00+00:00,33,95,38,185.4,185.4,185.29,185.36,8590,AAPL
2023-11-10 18:06:00+00:00,33,95,38,185.35,185.36,185.305,185.36,6649,AAPL
2023-11-10 18:07:00+00:00,33,95,38,185.35,185.39,185.33,185.35,8721,AAPL
2023-11-10 18:08:00+00:00,33,95,38,185.38,185.38,185.29,185.3,6024,AAPL
2023-11-10 18:09:00+00:00,33,95,38,185.3,185.315,185.26,185.27,6499,AAPL
2023-11-10 18:10:00+00:00,33,95,38,185.26,185.3,185.25,185.3,10747,AAPL
2023-11-10 18:11:00+00:00,33,95,38,185.29,185.32,185.22,185.29,19767,AAPL
2023-11-10 18:12:00+00:00,33,95,38,185.31,185.38,185.3,185.33,9475,AAPL
2023-11-10 18:13:00+00:00,33,95,38,185.34,185.38,185.33,185.33,4581,AAPL
2023-11-10 18:14:00+00:00,33,95,38,185.34,185.34,185.295,185.31,4990,AAPL
2023-11-10 18:15:00+00:00,33,95,38,185.28,185.28,185.21,185.23,4642,AAPL
2023-11-10 18:16:00+00:00,33,95,38,185.21,185.22,185.16,185.175,8460,AAPL
2023-11-10 18:17:00+00:00,33,95,38,185.19,185.23,185.18,185.23,3652,AAPL
2023-11-10 18:18:00+00:00,33,95,38,185.23,185.35,185.23,185.31,16377,AAPL
2023-11-10 18:19:00+00:00,33,95,38,185.31,185.38,185.3,185.37,4009,AAPL
